127.0.0.1 - - [28/Jul/2023:16:17:43 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [28/Jul/2023:16:31:00 +0900] "POST /Goit/idCheck HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [28/Jul/2023:16:31:00 +0900] "POST /Goit/idCheck HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [28/Jul/2023:16:31:00 +0900] "POST /Goit/idCheck HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [28/Jul/2023:16:31:00 +0900] "POST /Goit/idCheck HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [28/Jul/2023:16:31:00 +0900] "POST /Goit/idCheck HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [28/Jul/2023:16:31:00 +0900] "POST /Goit/idCheck HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [28/Jul/2023:16:31:00 +0900] "POST /Goit/idCheck HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [28/Jul/2023:16:31:01 +0900] "POST /Goit/idCheck HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [28/Jul/2023:16:31:01 +0900] "POST /Goit/idCheck HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [28/Jul/2023:16:31:01 +0900] "POST /Goit/idCheck HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [28/Jul/2023:16:31:18 +0900] "POST /Goit/signUp HTTP/1.1" 200 1012
0:0:0:0:0:0:0:1 - - [28/Jul/2023:16:31:19 +0900] "GET /Goit/signInPage HTTP/1.1" 200 2171
0:0:0:0:0:0:0:1 - - [28/Jul/2023:16:31:28 +0900] "POST /Goit/signIn HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [28/Jul/2023:16:31:29 +0900] "GET /Goit/mainPage HTTP/1.1" 200 1546
0:0:0:0:0:0:0:1 - - [28/Jul/2023:16:31:31 +0900] "GET /Goit/myPage HTTP/1.1" 200 1688
0:0:0:0:0:0:0:1 - - [28/Jul/2023:16:31:32 +0900] "GET /Goit/boardList HTTP/1.1" 500 9631
0:0:0:0:0:0:0:1 - - [28/Jul/2023:16:52:23 +0900] "GET /Goit/myPage HTTP/1.1" 200 1688
0:0:0:0:0:0:0:1 - - [28/Jul/2023:16:52:25 +0900] "GET /Goit/boardList HTTP/1.1" 500 9631
0:0:0:0:0:0:0:1 - - [28/Jul/2023:16:57:21 +0900] "GET /Goit/mainPage HTTP/1.1" 200 1533
0:0:0:0:0:0:0:1 - - [28/Jul/2023:16:57:22 +0900] "GET /Goit/boardList HTTP/1.1" 500 9631
0:0:0:0:0:0:0:1 - - [28/Jul/2023:16:58:57 +0900] "GET /Goit/mainPage HTTP/1.1" 200 1533
0:0:0:0:0:0:0:1 - - [28/Jul/2023:16:58:58 +0900] "GET /Goit/mainPage HTTP/1.1" 200 1533
0:0:0:0:0:0:0:1 - - [28/Jul/2023:16:58:58 +0900] "GET /Goit/mainPage HTTP/1.1" 200 1533
0:0:0:0:0:0:0:1 - - [28/Jul/2023:16:58:58 +0900] "GET /Goit/mainPage HTTP/1.1" 200 1533
0:0:0:0:0:0:0:1 - - [28/Jul/2023:16:58:58 +0900] "GET /Goit/mainPage HTTP/1.1" 200 1533
0:0:0:0:0:0:0:1 - - [28/Jul/2023:16:59:01 +0900] "GET /Goit/boardList HTTP/1.1" 500 9635
0:0:0:0:0:0:0:1 - - [28/Jul/2023:16:59:48 +0900] "GET /Goit/mainPage HTTP/1.1" 200 1533
0:0:0:0:0:0:0:1 - - [28/Jul/2023:16:59:53 +0900] "GET /Goit/boardList HTTP/1.1" 500 9635
0:0:0:0:0:0:0:1 - - [28/Jul/2023:17:05:46 +0900] "GET /Goit/mainPage HTTP/1.1" 200 1533
0:0:0:0:0:0:0:1 - - [28/Jul/2023:17:05:51 +0900] "GET /Goit/boardList HTTP/1.1" 500 9635
0:0:0:0:0:0:0:1 - - [28/Jul/2023:17:41:47 +0900] "GET /Goit/mainPage HTTP/1.1" 200 1533
0:0:0:0:0:0:0:1 - - [28/Jul/2023:17:41:49 +0900] "GET /Goit/boardList HTTP/1.1" 500 9635
